Cluster,Feature_set_index,Feature_set_code,Model,train_rmse,val_rmse,train_r2,val_r2,overfit,bias,best_params,grid_best_score
all_data,20,G1 + G2 + PCs,LR,0.4383338523388124,0.5134720086102752,0.23706840551591213,0.04955449275773827,0.18751391275817386,-0.01802023333817587,,
all_data,20,G1 + G2 + PCs,RF,0.24274207535857795,0.3349544444385877,0.7660270251368715,0.5955496974499745,0.17047732768689694,-0.01519317425468582,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.3997221107946154
all_data,20,G1 + G2 + PCs,XGB,0.2781486770002282,0.33952019557234336,0.6927940854749752,0.5844484563263665,0.10834562914860868,-0.013735025965685928,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.40213541974782796
all_data,21,G1 + G2 + Physicochemical + Fps,LR,0.3756773374863728,0.470394994150031,0.43959039497162467,0.20233771546172885,0.23725267950989581,-0.01230658813468557,,
all_data,21,G1 + G2 + Physicochemical + Fps,RF,0.2912223955605992,0.36149375553045204,0.6632364216180493,0.5289193403753725,0.13431708124267683,-0.019237039849592925,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.4069182676370029
all_data,21,G1 + G2 + Physicochemical + Fps,XGB,0.24806089277410234,0.33417026768586455,0.7556613441678992,0.5974412338713798,0.1582201102965194,-0.014273721125813854,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.40463034447307017
all_data,22,G1 + G2 + Physicochemical + PCs,LR,0.43083599772660663,0.5161675538709537,0.26294560320010574,0.039549298504414576,0.22339630469569116,-0.01843356405592863,,
all_data,22,G1 + G2 + Physicochemical + PCs,RF,0.24329308918007267,0.35780637590445036,0.7649636028452411,0.538480744323675,0.22648285852156613,-0.017994767322801922,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.4079761354810187
all_data,22,G1 + G2 + Physicochemical + PCs,XGB,0.266258766528808,0.3326527579442853,0.7184967539559426,0.6010890736142174,0.11740768034172522,-0.014171093426050208,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.39608388548739093
all_data,23,G1 + G2 + Fps + PCs,LR,0.3771005245113827,0.4701467254092233,0.4353363273409999,0.20317948611536285,0.23215684122563707,-0.012554539680908432,,
all_data,23,G1 + G2 + Fps + PCs,RF,0.2560321054494778,0.34205759942386976,0.7397058361244395,0.5782139983327045,0.16149183779173504,-0.016991756015452688,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.401168110980169
all_data,23,G1 + G2 + Fps + PCs,XGB,0.2834964660610977,0.3389839012137469,0.6808676173524392,0.5857602012071024,0.0951074161453368,-0.014154656759685698,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.3976807751804257
all_data,24,G1 + G2 + Physicochemical + Fps + PCs,LR,0.3756773374863728,0.4703949941500311,0.43959039497162467,0.2023377154617284,0.23725267950989626,-0.012306588134686536,,
all_data,24,G1 + G2 + Physicochemical + Fps + PCs,RF,0.2552477975576447,0.36109797339535776,0.7412981214134633,0.5299503028272206,0.21134781858624274,-0.019742042067150488,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.4057787234316124
all_data,24,G1 + G2 + Physicochemical + Fps + PCs,XGB,0.26792905706440695,0.3342421106582017,0.714953832044751,0.5972681237538848,0.11768570829086622,-0.014068881133810043,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.39266813519868116
all_data,25,G1 + species,LR,0.48963485720445254,0.515810019720328,0.04803664462320367,0.04087938984294959,0.007157254780254085,-0.024583034568431302,,
all_data,25,G1 + species,RF,0.34515120023593976,0.48561579490326257,0.5269638280273912,0.1498818605304002,0.37708196749699097,-0.020033584764584913,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.44286760216169974
all_data,25,G1 + species,XGB,0.3551438937326534,0.460940076225208,0.49917698382483777,0.23408140445080627,0.2650955793740315,-0.01989431036982342,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.44245710722146964
all_data,26,G1 + species + Physicochemical,LR,0.4680446122174988,0.5295588100945827,0.13013856645029542,-0.010932294621575078,0.1410708610718705,-0.023011166602912813,,
all_data,26,G1 + species + Physicochemical,RF,0.2076996272523072,0.3547789175615727,0.8287040835596868,0.5462576835701991,0.28244639998948773,-0.016658998956599946,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.3967922024558665
all_data,26,G1 + species + Physicochemical,XGB,0.1323258834646098,0.30127668307953953,0.9304711285869265,0.6727913938810929,0.2576797347058336,-0.006192185683663464,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.3762751166838639
all_data,27,G1 + species + Fps,LR,0.37665696181835207,0.46899276803247947,0.4366639120015424,0.2070862174615139,0.22957769454002852,-0.012678991258814023,,
all_data,27,G1 + species + Fps,RF,0.2770248678529199,0.34011809338123933,0.6952714898559524,0.5829835883839221,0.11228790147203038,-0.018108986632087716,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.39026968565128
all_data,27,G1 + species + Fps,XGB,0.18445729242119108,0.28818778090526836,0.864896302593184,0.7006048223158909,0.164291480277293,-0.009975957222749925,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.37400561293166906
all_data,28,G1 + species + PCs,LR,0.4523540943193101,0.5214703812314356,0.18748268135524415,0.019713622571280842,0.1677690587839633,-0.020315079250201644,,
all_data,28,G1 + species + PCs,RF,0.22117801533805745,0.3243983705194684,0.8057506880766032,0.6206404658983418,0.18511022217826145,-0.014339849056989956,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.3921244665724402
all_data,28,G1 + species + PCs,XGB,0.1870289839165262,0.292111596797929,0.8611028276598198,0.6923964999930701,0.16870632766674976,-0.01022130632494803,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.3883144836712626
all_data,29,G1 + species + Physicochemical + Fps,LR,0.37545484664511836,0.46997993526749265,0.44025399146820765,0.2037447489365849,0.23650924253162275,-0.012461812181121773,,
all_data,29,G1 + species + Physicochemical + Fps,RF,0.27267066828842035,0.3504123883633576,0.7047754830332171,0.55735804176394,0.14741744126927714,-0.01907126927822104,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.39579494568756
all_data,29,G1 + species + Physicochemical + Fps,XGB,0.1280447543679684,0.2991580787262923,0.9348972763326718,0.6773771331982827,0.2575201431343891,-0.010962113552506524,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.3829560527364644
all_data,30,G1 + species + Physicochemical + PCs,LR,0.4440896225234634,0.5279540836671135,0.2169007193868685,-0.0048147048470064124,0.2217154242338749,-0.020407410172801895,,
all_data,30,G1 + species + Physicochemical + PCs,RF,0.2288407300411121,0.3563894339241714,0.7920579961694768,0.5421288132943487,0.2499291828751281,-0.01956857224570241,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.3959732981580529
